vendor,service_name,description,sku,os_type,currency,billing_type,unit_price,reservation_term,azure_region
Azure,Virtual Machines,Virtual Machines LSv2 Series - L48s v2 - EU North,L48S_V2,LINUX,USD,ANNUAL,34356.72,0,EU North
Azure,Virtual Machines,Virtual Machines LSv2 Series - L48s v2 - EU West,L48S_V2,LINUX,USD,ANNUAL,37151.16,0,EU West
Azure,Virtual Machines,Virtual Machines LSv2 Series - L48s v2 - US East 2,L48S_V2,LINUX,USD,ANNUAL,31159.32,0,US East 2
Azure,Virtual Machines,Virtual Machines LSv2 Series - L64s v2 - EU North,L64S_V2,LINUX,USD,ANNUAL,45814.80,0,EU North
Azure,Virtual Machines,Virtual Machines LSv2 Series - L64s v2 - EU West,L64S_V2,LINUX,USD,ANNUAL,49529.04,0,EU West
Azure,Virtual Machines,Virtual Machines LSv2 Series - L64s v2 - US East 2,L64S_V2,LINUX,USD,ANNUAL,41539.92,0,US East 2
Azure,Virtual Machines,Virtual Machines LSv2 Series - L80s v2 - EU North,L80S_V2,LINUX,USD,ANNUAL,57290.40,0,EU North
Azure,Virtual Machines,Virtual Machines LSv2 Series - L80s v2 - EU West,L80S_V2,LINUX,USD,ANNUAL,61915.68,0,EU West
Azure,Virtual Machines,Virtual Machines LSv2 Series - L80s v2 - US East 2,L80S_V2,LINUX,USD,ANNUAL,51929.28,0,US East 2
Azure,Virtual Machines,Virtual Machines LSv2 Series - L8s v2 - EU North,L8S_V2,LINUX,USD,ANNUAL,5729.04,0,EU North
Azure,Virtual Machines,Virtual Machines LSv2 Series - L8s v2 - EU West,L8S_V2,LINUX,USD,ANNUAL,6193.32,0,EU West
Azure,Virtual Machines,Virtual Machines LSv2 Series - L8s v2 - US East 2,L8S_V2,LINUX,USD,ANNUAL,5194.68,0,US East 2
Azure,Virtual Machines,Virtual Machines LSv2 Series Windows - L16s v2 - EU North,L16S_V2,WINDOWS,USD,ANNUAL,17520.00,0,EU North
Azure,Virtual Machines,Virtual Machines LSv2 Series Windows - L16s v2 - EU West,L16S_V2,WINDOWS,USD,ANNUAL,18509.88,0,EU West
Azure,Virtual Machines,Virtual Machines LSv2 Series Windows - L16s v2 - US East 2,L16S_V2,WINDOWS,USD,ANNUAL,16512.60,0,US East 2
Azure,Virtual Machines,Virtual Machines LSv2 Series Windows - L32s v2 - EU North,L32S_V2,WINDOWS,USD,ANNUAL,35127.60,0,EU North
Azure,Virtual Machines,Virtual Machines LSv2 Series Windows - L32s v2 - EU West,L32S_V2,WINDOWS,USD,ANNUAL,37019.76,0,EU West
Azure,Virtual Machines,Virtual Machines LSv2 Series Windows - L32s v2 - US East 2,L32S_V2,WINDOWS,USD,ANNUAL,33025.20,0,US East 2
Azure,Virtual Machines,Virtual Machines LSv2 Series Windows - L48s v2 - EU North,L48S_V2,WINDOWS,USD,ANNUAL,52726.44,0,EU North
Azure,Virtual Machines,Virtual Machines LSv2 Series Windows - L48s v2 - EU West,L48S_V2,WINDOWS,USD,ANNUAL,55520.88,0,EU West
Azure,Virtual Machines,Virtual Machines LSv2 Series Windows - L48s v2 - US East 2,L48S_V2,WINDOWS,USD,ANNUAL,49529.04,0,US East 2
Azure,Virtual Machines,Virtual Machines LSv2 Series Windows - L64s v2 - EU North,L64S_V2,WINDOWS,USD,ANNUAL,70255.20,0,EU North
Azure,Virtual Machines,Virtual Machines LSv2 Series Windows - L64s v2 - EU West,L64S_V2,WINDOWS,USD,ANNUAL,74030.76,0,EU West
Azure,Virtual Machines,Virtual Machines LSv2 Series Windows - L64s v2 - US East 2,L64S_V2,WINDOWS,USD,ANNUAL,66041.64,0,US East 2
Azure,Virtual Machines,Virtual Machines LSv2 Series Windows - L80s v2 - EU North,L80S_V2,WINDOWS,USD,ANNUAL,87862.80,0,EU North
Azure,Virtual Machines,Virtual Machines LSv2 Series Windows - L80s v2 - EU West,L80S_V2,WINDOWS,USD,ANNUAL,92540.64,0,EU West
Azure,Virtual Machines,Virtual Machines LSv2 Series Windows - L80s v2 - US East 2,L80S_V2,WINDOWS,USD,ANNUAL,82554.24,0,US East 2
Azure,Virtual Machines,Virtual Machines LSv2 Series Windows - L8s v2 - EU North,L8S_V2,WINDOWS,USD,ANNUAL,8760.00,0,EU North
Azure,Virtual Machines,Virtual Machines LSv2 Series Windows - L8s v2 - EU West,L8S_V2,WINDOWS,USD,ANNUAL,9250.56,0,EU West
Azure,Virtual Machines,Virtual Machines LSv2 Series Windows - L8s v2 - US East 2,L8S_V2,WINDOWS,USD,ANNUAL,8251.92,0,US East 2
Azure,Virtual Machines,Virtual Machines MS Series - M128ms - EU North,M128MS,LINUX,USD,ANNUAL,266479.20,0,EU North
Azure,Virtual Machines,Virtual Machines MS Series - M128ms - EU West,M128MS,LINUX,USD,ANNUAL,310892.40,0,EU West
Azure,Virtual Machines,Virtual Machines MS Series - M128ms - US East 2,M128MS,LINUX,USD,ANNUAL,181069.20,0,US East 2
Azure,Virtual Machines,Virtual Machines MS Series - M128s - EU North,M128S,LINUX,USD,ANNUAL,133152.00,0,EU North
Azure,Virtual Machines,Virtual Machines MS Series - M128s - EU West,M128S,LINUX,USD,ANNUAL,155402.40,0,EU West
Azure,Virtual Machines,Virtual Machines MS Series - M128s - US East 2,M128S,LINUX,USD,ANNUAL,110901.60,0,US East 2
Azure,Virtual Machines,Virtual Machines MS Series - M16ms - EU North,M16MS,LINUX,USD,ANNUAL,30660.00,0,EU North
Azure,Virtual Machines,Virtual Machines MS Series - M16ms - EU West,M16MS,LINUX,USD,ANNUAL,35828.40,0,EU West
Azure,Virtual Machines,Virtual Machines MS Series - M16ms - US East 2,M16MS,LINUX,USD,ANNUAL,25579.20,0,US East 2
Azure,Virtual Machines,Virtual Machines MS Series - M16s - EU North,M16S,LINUX,USD,ANNUAL,23827.20,0,EU North
Azure,Virtual Machines,Virtual Machines MS Series - M16s - EU West,M16S,LINUX,USD,ANNUAL,27769.20,0,EU West
Azure,Virtual Machines,Virtual Machines MS Series - M16s - US East 2,M16S,LINUX,USD,ANNUAL,19797.60,0,US East 2
Azure,Virtual Machines,Virtual Machines MS Series - M32ls - EU North,M32LS,LINUX,USD,ANNUAL,26455.20,0,EU North
Azure,Virtual Machines,Virtual Machines MS Series - M32ls - EU West,M32LS,LINUX,USD,ANNUAL,28645.20,0,EU West
Azure,Virtual Machines,Virtual Machines MS Series - M32ls - US East 2,M32LS,LINUX,USD,ANNUAL,23914.80,0,US East 2
Azure,Virtual Machines,Virtual Machines MS Series - M32ms - EU North,M32MS,LINUX,USD,ANNUAL,61320.00,0,EU North
Azure,Virtual Machines,Virtual Machines MS Series - M32ms - EU West,M32MS,LINUX,USD,ANNUAL,71569.20,0,EU West
Azure,Virtual Machines,Virtual Machines MS Series - M32ms - US East 2,M32MS,LINUX,USD,ANNUAL,51070.80,0,US East 2
Azure,Virtual Machines,Virtual Machines MS Series - M32s - EU North,M32S,LINUX,USD,ANNUAL,33288.00,0,EU North
Azure,Virtual Machines,Virtual Machines MS Series - M32s - EU West,M32S,LINUX,USD,ANNUAL,38806.80,0,EU West
Azure,Virtual Machines,Virtual Machines MS Series - M32s - US East 2,M32S,LINUX,USD,ANNUAL,27681.60,0,US East 2
Azure,Virtual Machines,Virtual Machines MS Series - M32ts - EU North,M32TS,LINUX,USD,ANNUAL,24966.00,0,EU North
Azure,Virtual Machines,Virtual Machines MS Series - M32ts - EU West,M32TS,LINUX,USD,ANNUAL,26980.80,0,EU West
Azure,Virtual Machines,Virtual Machines MS Series - M32ts - US East 2,M32TS,LINUX,USD,ANNUAL,22513.20,0,US East 2
Azure,Virtual Machines,Virtual Machines MS Series - M64ls - EU North,M64LS,LINUX,USD,ANNUAL,50019.60,0,EU North
Azure,Virtual Machines,Virtual Machines MS Series - M64ls - EU West,M64LS,LINUX,USD,ANNUAL,54049.20,0,EU West
Azure,Virtual Machines,Virtual Machines MS Series - M64ls - US East 2,M64LS,LINUX,USD,ANNUAL,45026.40,0,US East 2
Azure,Virtual Machines,Virtual Machines MS Series - M64ms - EU North,M64MS,LINUX,USD,ANNUAL,103192.80,0,EU North
Azure,Virtual Machines,Virtual Machines MS Series - M64ms - EU West,M64MS,LINUX,USD,ANNUAL,120450.00,0,EU West
Azure,Virtual Machines,Virtual Machines MS Series - M64ms - US East 2,M64MS,LINUX,USD,ANNUAL,85935.60,0,US East 2
Azure,Virtual Machines,Virtual Machines MS Series - M64s - EU North,M64S,LINUX,USD,ANNUAL,66576.00,0,EU North
Azure,Virtual Machines,Virtual Machines MS Series - M64s - EU West,M64S,LINUX,USD,ANNUAL,77613.60,0,EU West
Azure,Virtual Machines,Virtual Machines MS Series - M64s - US East 2,M64S,LINUX,USD,ANNUAL,55450.80,0,US East 2
Azure,Virtual Machines,Virtual Machines MS Series - M8ms - EU North,M8MS,LINUX,USD,ANNUAL,15330.00,0,EU North
Azure,Virtual Machines,Virtual Machines MS Series - M8ms - EU West,M8MS,LINUX,USD,ANNUAL,17870.40,0,EU West
Azure,Virtual Machines,Virtual Machines MS Series - M8ms - US East 2,M8MS,LINUX,USD,ANNUAL,12702.00,0,US East 2
Azure,Virtual Machines,Virtual Machines MS Series Windows - M128ms - EU North,M128MS,WINDOWS,USD,ANNUAL,342428.40,0,EU North
Azure,Virtual Machines,Virtual Machines MS Series Windows - M128ms - EU West,M128MS,WINDOWS,USD,ANNUAL,386841.60,0,EU West
Azure,Virtual Machines,Virtual Machines MS Series Windows - M128ms - US East 2,M128MS,WINDOWS,USD,ANNUAL,261048.00,0,US East 2
Azure,Virtual Machines,Virtual Machines MS Series Windows - M128s - EU North,M128S,WINDOWS,USD,ANNUAL,182208.00,0,EU North
Azure,Virtual Machines,Virtual Machines MS Series Windows - M128s - EU West,M128S,WINDOWS,USD,ANNUAL,204370.80,0,EU West
Azure,Virtual Machines,Virtual Machines MS Series Windows - M128s - US East 2,M128S,WINDOWS,USD,ANNUAL,159957.60,0,US East 2
Azure,Virtual Machines,Virtual Machines MS Series Windows - M16ms - EU North,M16MS,WINDOWS,USD,ANNUAL,40120.80,0,EU North
Azure,Virtual Machines,Virtual Machines MS Series Windows - M16ms - EU West,M16MS,WINDOWS,USD,ANNUAL,45289.20,0,EU West
Azure,Virtual Machines,Virtual Machines MS Series Windows - M16ms - US East 2,M16MS,WINDOWS,USD,ANNUAL,35040.00,0,US East 2
Azure,Virtual Machines,Virtual Machines MS Series Windows - M16s - EU North,M16S,WINDOWS,USD,ANNUAL,29959.20,0,EU North
Azure,Virtual Machines,Virtual Machines MS Series Windows - M16s - EU West,M16S,WINDOWS,USD,ANNUAL,33901.20,0,EU West
Azure,Virtual Machines,Virtual Machines MS Series Windows - M16s - US East 2,M16S,WINDOWS,USD,ANNUAL,25929.60,0,US East 2
Azure,Virtual Machines,Virtual Machines MS Series Windows - M32ls - EU North,M32LS,WINDOWS,USD,ANNUAL,38719.20,0,EU North
Azure,Virtual Machines,Virtual Machines MS Series Windows - M32ls - EU West,M32LS,WINDOWS,USD,ANNUAL,40821.60,0,EU West
Azure,Virtual Machines,Virtual Machines MS Series Windows - M32ls - US East 2,M32LS,WINDOWS,USD,ANNUAL,36091.20,0,US East 2
Azure,Virtual Machines,Virtual Machines MS Series Windows - M32ms - EU North,M32MS,WINDOWS,USD,ANNUAL,80329.20,0,EU North
Azure,Virtual Machines,Virtual Machines MS Series Windows - M32ms - EU West,M32MS,WINDOWS,USD,ANNUAL,90578.40,0,EU West
Azure,Virtual Machines,Virtual Machines MS Series Windows - M32ms - US East 2,M32MS,WINDOWS,USD,ANNUAL,70080.00,0,US East 2
Azure,Virtual Machines,Virtual Machines MS Series Windows - M32s - EU North,M32S,WINDOWS,USD,ANNUAL,45552.00,0,EU North
Azure,Virtual Machines,Virtual Machines MS Series Windows - M32s - EU West,M32S,WINDOWS,USD,ANNUAL,51070.80,0,EU West
Azure,Virtual Machines,Virtual Machines MS Series Windows - M32s - US East 2,M32S,WINDOWS,USD,ANNUAL,39945.60,0,US East 2
Azure,Virtual Machines,Virtual Machines MS Series Windows - M32ts - EU North,M32TS,WINDOWS,USD,ANNUAL,37230.00,0,EU North
Azure,Virtual Machines,Virtual Machines MS Series Windows - M32ts - EU West,M32TS,WINDOWS,USD,ANNUAL,39244.80,0,EU West
Azure,Virtual Machines,Virtual Machines MS Series Windows - M32ts - US East 2,M32TS,WINDOWS,USD,ANNUAL,34689.60,0,US East 2
Azure,Virtual Machines,Virtual Machines MS Series Windows - M64ls - EU North,M64LS,WINDOWS,USD,ANNUAL,74460.00,0,EU North
Azure,Virtual Machines,Virtual Machines MS Series Windows - M64ls - EU West,M64LS,WINDOWS,USD,ANNUAL,78577.20,0,EU West
Azure,Virtual Machines,Virtual Machines MS Series Windows - M64ls - US East 2,M64LS,WINDOWS,USD,ANNUAL,69466.80,0,US East 2
Azure,Virtual Machines,Virtual Machines MS Series Windows - M64ms - EU North,M64MS,WINDOWS,USD,ANNUAL,139984.80,0,EU North
Azure,Virtual Machines,Virtual Machines MS Series Windows - M64ms - EU West,M64MS,WINDOWS,USD,ANNUAL,158380.80,0,EU West
Azure,Virtual Machines,Virtual Machines MS Series Windows - M64ms - US East 2,M64MS,WINDOWS,USD,ANNUAL,121851.60,0,US East 2
Azure,Virtual Machines,Virtual Machines MS Series Windows - M64s - EU North,M64S,WINDOWS,USD,ANNUAL,91016.40,0,EU North
Azure,Virtual Machines,Virtual Machines MS Series Windows - M64s - EU West,M64S,WINDOWS,USD,ANNUAL,102229.20,0,EU West
Azure,Virtual Machines,Virtual Machines MS Series Windows - M64s - US East 2,M64S,WINDOWS,USD,ANNUAL,79978.80,0,US East 2
Azure,Virtual Machines,Virtual Machines MS Series Windows - M8ms - EU North,M8MS,WINDOWS,USD,ANNUAL,20060.40,0,EU North
Azure,Virtual Machines,Virtual Machines MS Series Windows - M8ms - EU West,M8MS,WINDOWS,USD,ANNUAL,22600.80,0,EU West
Azure,Virtual Machines,Virtual Machines MS Series Windows - M8ms - US East 2,M8MS,WINDOWS,USD,ANNUAL,17520.00,0,US East 2
Azure,Virtual Machines,Virtual Machines MSv2 Series - M208ms v2 - EU North,M208MS_V2,LINUX,USD,ANNUAL,445594.92,0,EU North
Azure,Virtual Machines,Virtual Machines MSv2 Series - M208ms v2 - EU West,M208MS_V2,LINUX,USD,ANNUAL,482728.56,0,EU West
Azure,Virtual Machines,Virtual Machines MSv2 Series - M208ms v2 - US East 2,M208MS_V2,LINUX,USD,ANNUAL,371336.40,0,US East 2
Azure,Virtual Machines,Virtual Machines MSv2 Series - M208s v2 - EU North,M208S_V2,LINUX,USD,ANNUAL,222793.08,0,EU North
Azure,Virtual Machines,Virtual Machines MSv2 Series - M208s v2 - EU West,M208S_V2,LINUX,USD,ANNUAL,241364.28,0,EU West
Azure,Virtual Machines,Virtual Machines MSv2 Series - M208s v2 - US East 2,M208S_V2,LINUX,USD,ANNUAL,185624.40,0,US East 2
Azure,Virtual Machines,Virtual Machines MSv2 Series - M416ms v2 - EU North,M416MS_V2,LINUX,USD,ANNUAL,990142.80,0,EU North
Azure,Virtual Machines,Virtual Machines MSv2 Series - M416ms v2 - EU West,M416MS_V2,LINUX,USD,ANNUAL,1072705.80,0,EU West
Azure,Virtual Machines,Virtual Machines MSv2 Series - M416ms v2 - US East 2,M416MS_V2,LINUX,USD,ANNUAL,825104.40,0,US East 2
Azure,Virtual Machines,Virtual Machines MSv2 Series - M416s v2 - EU North,M416S_V2,LINUX,USD,ANNUAL,495123.96,0,EU North
Azure,Virtual Machines,Virtual Machines MSv2 Series - M416s v2 - EU West,M416S_V2,LINUX,USD,ANNUAL,536383.56,0,EU West
Azure,Virtual Machines,Virtual Machines MSv2 Series - M416s v2 - US East 2,M416S_V2,LINUX,USD,ANNUAL,412596.00,0,US East 2
Azure,Virtual Machines,Virtual Machines MSv2 Series Windows - M208ms v2 - EU North,M208MS_V2,WINDOWS,USD,ANNUAL,525214.56,0,EU North
Azure,Virtual Machines,Virtual Machines MSv2 Series Windows - M208ms v2 - EU West,M208MS_V2,WINDOWS,USD,ANNUAL,562348.20,0,EU West
Azure,Virtual Machines,Virtual Machines MSv2 Series Windows - M208ms v2 - US East 2,M208MS_V2,WINDOWS,USD,ANNUAL,450877.20,0,US East 2
Azure,Virtual Machines,Virtual Machines MSv2 Series Windows - M208s v2 - EU North,M208S_V2,WINDOWS,USD,ANNUAL,302421.48,0,EU North
Azure,Virtual Machines,Virtual Machines MSv2 Series Windows - M208s v2 - EU West,M208S_V2,WINDOWS,USD,ANNUAL,320983.92,0,EU West
Azure,Virtual Machines,Virtual Machines MSv2 Series Windows - M208s v2 - US East 2,M208S_V2,WINDOWS,USD,ANNUAL,265252.80,0,US East 2
Azure,Virtual Machines,Virtual Machines MSv2 Series Windows - M416ms v2 - EU North,M416MS_V2,WINDOWS,USD,ANNUAL,1149399.60,0,EU North
Azure,Virtual Machines,Virtual Machines MSv2 Series Windows - M416ms v2 - EU West,M416MS_V2,WINDOWS,USD,ANNUAL,1231910.04,0,EU West
Azure,Virtual Machines,Virtual Machines MSv2 Series Windows - M416ms v2 - US East 2,M416MS_V2,WINDOWS,USD,ANNUAL,984448.80,0,US East 2
Azure,Virtual Machines,Virtual Machines MSv2 Series Windows - M416s v2 - EU North,M416S_V2,WINDOWS,USD,ANNUAL,654372.00,0,EU North
Azure,Virtual Machines,Virtual Machines MSv2 Series Windows - M416s v2 - EU West,M416S_V2,WINDOWS,USD,ANNUAL,695640.36,0,EU West
Azure,Virtual Machines,Virtual Machines MSv2 Series Windows - M416s v2 - US East 2,M416S_V2,WINDOWS,USD,ANNUAL,571765.20,0,US East 2
Azure,Virtual Machines,Virtual Machines NC Promo Series - NC12 - EU North,NC12,LINUX,USD,ANNUAL,7113.12,0,EU North
Azure,Virtual Machines,Virtual Machines NC Promo Series - NC12 - EU West,NC12,LINUX,USD,ANNUAL,8584.80,0,EU West
Azure,Virtual Machines,Virtual Machines NC Promo Series - NC12 - US East 2,NC12,LINUX,USD,ANNUAL,6587.52,0,US East 2
Azure,Virtual Machines,Virtual Machines NC Promo Series - NC24 - EU North,NC24,LINUX,USD,ANNUAL,14191.20,0,EU North
Azure,Virtual Machines,Virtual Machines NC Promo Series - NC24 - EU West,NC24,LINUX,USD,ANNUAL,17082.00,0,EU West
Azure,Virtual Machines,Virtual Machines NC Promo Series - NC24 - US East 2,NC24,LINUX,USD,ANNUAL,13140.00,0,US East 2
Azure,Virtual Machines,Virtual Machines NC Promo Series - NC24r - EU North,NC24R,LINUX,USD,ANNUAL,15680.40,0,EU North
Azure,Virtual Machines,Virtual Machines NC Promo Series - NC24r - EU West,NC24R,LINUX,USD,ANNUAL,18834.00,0,EU West
Azure,Virtual Machines,Virtual Machines NC Promo Series - NC24r - US East 2,NC24R,LINUX,USD,ANNUAL,14454.00,0,US East 2
Azure,Virtual Machines,Virtual Machines NC Promo Series - NC6 - EU North,NC6,LINUX,USD,ANNUAL,3565.32,0,EU North
Azure,Virtual Machines,Virtual Machines NC Promo Series - NC6 - EU West,NC6,LINUX,USD,ANNUAL,4283.64,0,EU West
Azure,Virtual Machines,Virtual Machines NC Promo Series - NC6 - US East 2,NC6,LINUX,USD,ANNUAL,3293.76,0,US East 2
Azure,Virtual Machines,Virtual Machines NC Promo Series Windows - NC12 - EU North,NC12,WINDOWS,USD,ANNUAL,11650.80,0,EU North
Azure,Virtual Machines,Virtual Machines NC Promo Series Windows - NC12 - EU West,NC12,WINDOWS,USD,ANNUAL,13140.00,0,EU West
Azure,Virtual Machines,Virtual Machines NC Promo Series Windows - NC12 - US East 2,NC12,WINDOWS,USD,ANNUAL,11125.20,0,US East 2
Azure,Virtual Machines,Virtual Machines NC Promo Series Windows - NC24 - EU North,NC24,WINDOWS,USD,ANNUAL,23389.20,0,EU North
Azure,Virtual Machines,Virtual Machines NC Promo Series Windows - NC24 - EU West,NC24,WINDOWS,USD,ANNUAL,26280.00,0,EU West
Azure,Virtual Machines,Virtual Machines NC Promo Series Windows - NC24 - US East 2,NC24,WINDOWS,USD,ANNUAL,22338.00,0,US East 2
Azure,Virtual Machines,Virtual Machines NC Promo Series Windows - NC24r - EU North,NC24R,WINDOWS,USD,ANNUAL,24790.80,0,EU North
Azure,Virtual Machines,Virtual Machines NC Promo Series Windows - NC24r - EU West,NC24R,WINDOWS,USD,ANNUAL,27944.40,0,EU West
Azure,Virtual Machines,Virtual Machines NC Promo Series Windows - NC24r - US East 2,NC24R,WINDOWS,USD,ANNUAL,23652.00,0,US East 2
Azure,Virtual Machines,Virtual Machines NC Promo Series Windows - NC6 - EU North,NC6,WINDOWS,USD,ANNUAL,5860.44,0,EU North
Azure,Virtual Machines,Virtual Machines NC Promo Series Windows - NC6 - EU West,NC6,WINDOWS,USD,ANNUAL,6578.76,0,EU West
Azure,Virtual Machines,Virtual Machines NC Promo Series Windows - NC6 - US East 2,NC6,WINDOWS,USD,ANNUAL,5588.88,0,US East 2
Azure,Virtual Machines,Virtual Machines NC Series - NC12 - EU North,NC12,LINUX,USD,ANNUAL,16179.72,0,EU North
Azure,Virtual Machines,Virtual Machines NC Series - NC12 - EU West,NC12,LINUX,USD,ANNUAL,19412.16,0,EU West
Azure,Virtual Machines,Virtual Machines NC Series - NC12 - US East 2,NC12,LINUX,USD,ANNUAL,14979.60,0,US East 2
Azure,Virtual Machines,Virtual Machines NC Series - NC24 - EU North,NC24,LINUX,USD,ANNUAL,32359.44,0,EU North
Azure,Virtual Machines,Virtual Machines NC Series - NC24 - EU West,NC24,LINUX,USD,ANNUAL,38833.08,0,EU West
Azure,Virtual Machines,Virtual Machines NC Series - NC24 - US East 2,NC24,LINUX,USD,ANNUAL,29959.20,0,US East 2
Azure,Virtual Machines,Virtual Machines NC Series - NC24r - EU North,NC24R,LINUX,USD,ANNUAL,35591.88,0,EU North
Azure,Virtual Machines,Virtual Machines NC Series - NC24r - EU West,NC24R,LINUX,USD,ANNUAL,42705.00,0,EU West
Azure,Virtual Machines,Virtual Machines NC Series - NC24r - US East 2,NC24R,LINUX,USD,ANNUAL,32955.12,0,US East 2
Azure,Virtual Machines,Virtual Machines NC Series - NC6 - EU North,NC6,LINUX,USD,ANNUAL,8085.48,0,EU North
Azure,Virtual Machines,Virtual Machines NC Series - NC6 - EU West,NC6,LINUX,USD,ANNUAL,9706.08,0,EU West
Azure,Virtual Machines,Virtual Machines NC Series - NC6 - US East 2,NC6,LINUX,USD,ANNUAL,7489.80,0,US East 2
Azure,Virtual Machines,Virtual Machines NC Series Windows - NC12 - EU North,NC12,WINDOWS,USD,ANNUAL,19236.96,0,EU North
Azure,Virtual Machines,Virtual Machines NC Series Windows - NC12 - EU West,NC12,WINDOWS,USD,ANNUAL,23082.60,0,EU West
Azure,Virtual Machines,Virtual Machines NC Series Windows - NC12 - US East 2,NC12,WINDOWS,USD,ANNUAL,18045.60,0,US East 2
Azure,Virtual Machines,Virtual Machines NC Series Windows - NC24 - EU North,NC24,WINDOWS,USD,ANNUAL,38482.68,0,EU North
Azure,Virtual Machines,Virtual Machines NC Series Windows - NC24 - EU West,NC24,WINDOWS,USD,ANNUAL,46182.72,0,EU West
Azure,Virtual Machines,Virtual Machines NC Series Windows - NC24 - US East 2,NC24,WINDOWS,USD,ANNUAL,36082.44,0,US East 2
Azure,Virtual Machines,Virtual Machines NC Series Windows - NC24R - EU North,NC24R,WINDOWS,USD,ANNUAL,42328.32,0,EU North
Azure,Virtual Machines,Virtual Machines NC Series Windows - NC24R - EU West,NC24R,WINDOWS,USD,ANNUAL,50799.24,0,EU West
Azure,Virtual Machines,Virtual Machines NC Series Windows - NC24R - US East 2,NC24R,WINDOWS,USD,ANNUAL,39700.32,0,US East 2
Azure,Virtual Machines,Virtual Machines NC Series Windows - NC6 - EU North,NC6,WINDOWS,USD,ANNUAL,9618.48,0,EU North
Azure,Virtual Machines,Virtual Machines NC Series Windows - NC6 - EU West,NC6,WINDOWS,USD,ANNUAL,11545.68,0,EU West
Azure,Virtual Machines,Virtual Machines NC Series Windows - NC6 - US East 2,NC6,WINDOWS,USD,ANNUAL,9022.80,0,US East 2
Azure,Virtual Machines,Virtual Machines NCSv2 Series - NC12s v2 - EU West,NC12S_V2,LINUX,USD,ANNUAL,44640.96,0,EU West
Azure,Virtual Machines,Virtual Machines NCSv2 Series - NC24rs v2 - EU West,NC24RS_V2,LINUX,USD,ANNUAL,98199.60,0,EU West
Azure,Virtual Machines,Virtual Machines NCSv2 Series - NC24s v2 - EU West,NC24S_V2,LINUX,USD,ANNUAL,89176.80,0,EU West
Azure,Virtual Machines,Virtual Machines NCSv2 Series - NC6s v2 - EU West,NC6S_V2,LINUX,USD,ANNUAL,22320.48,0,EU West
Azure,Virtual Machines,Virtual Machines NCSv2 Series Windows - NC12s v2 - EU West,NC12S_V2,WINDOWS,USD,ANNUAL,53094.36,0,EU West
Azure,Virtual Machines,Virtual Machines NCSv2 Series Windows - NC24rs v2 - EU West,NC24RS_V2,WINDOWS,USD,ANNUAL,116770.80,0,EU West
Azure,Virtual Machines,Virtual Machines NCSv2 Series Windows - NC24s v2 - EU West,NC24S_V2,WINDOWS,USD,ANNUAL,106083.60,0,EU West
Azure,Virtual Machines,Virtual Machines NCSv2 Series Windows - NC6s v2 - EU West,NC6S_V2,WINDOWS,USD,ANNUAL,26551.56,0,EU West
Azure,Virtual Machines,Virtual Machines NCSv3 Series - NC12s v3 - EU West,NC12S_V3,LINUX,USD,ANNUAL,63597.60,0,EU West
Azure,Virtual Machines,Virtual Machines NCSv3 Series - NC12s v3 - US East 2,NC12S_V3,LINUX,USD,ANNUAL,50895.60,0,US East 2
Azure,Virtual Machines,Virtual Machines NCSv3 Series - NC24rs v3 - EU West,NC24RS_V3,LINUX,USD,ANNUAL,139984.80,0,EU West
Azure,Virtual Machines,Virtual Machines NCSv3 Series - NC24rs v3 - US East 2,NC24RS_V3,LINUX,USD,ANNUAL,112040.40,0,US East 2
Azure,Virtual Machines,Virtual Machines NCSv3 Series - NC24s v3 - EU West,NC24S_V3,LINUX,USD,ANNUAL,127282.80,0,EU West
Azure,Virtual Machines,Virtual Machines NCSv3 Series - NC24s v3 - US East 2,NC24S_V3,LINUX,USD,ANNUAL,101878.80,0,US East 2
Azure,Virtual Machines,Virtual Machines NCSv3 Series - NC6s v3 - EU West,NC6S_V3,LINUX,USD,ANNUAL,31798.80,0,EU West
Azure,Virtual Machines,Virtual Machines NCSv3 Series - NC6s v3 - US East 2,NC6S_V3,LINUX,USD,ANNUAL,25491.60,0,US East 2
Azure,Virtual Machines,Virtual Machines NCSv3 Series Windows - NC12s v3 - EU West,NC12S_V3,WINDOWS,USD,ANNUAL,68152.80,0,EU West
Azure,Virtual Machines,Virtual Machines NCSv3 Series Windows - NC12s v3 - US East 2,NC12S_V3,WINDOWS,USD,ANNUAL,55626.00,0,US East 2
Azure,Virtual Machines,Virtual Machines NCSv3 Series Windows - NC24rs v3 - EU West,NC24RS_V3,WINDOWS,USD,ANNUAL,150058.80,0,EU West
Azure,Virtual Machines,Virtual Machines NCSv3 Series Windows - NC24rs v3 - US East 2,NC24RS_V3,WINDOWS,USD,ANNUAL,121326.00,0,US East 2
Azure,Virtual Machines,Virtual Machines NCSv3 Series Windows - NC24s v3 - EU West,NC24S_V3,WINDOWS,USD,ANNUAL,136393.20,0,EU West
Azure,Virtual Machines,Virtual Machines NCSv3 Series Windows - NC24s v3 - US East 2,NC24S_V3,WINDOWS,USD,ANNUAL,111164.40,0,US East 2
Azure,Virtual Machines,Virtual Machines NCSv3 Series Windows - NC6s v3 - EU West,NC6S_V3,WINDOWS,USD,ANNUAL,34076.40,0,EU West
Azure,Virtual Machines,Virtual Machines NCSv3 Series Windows - NC6s v3 - US East 2,NC6S_V3,WINDOWS,USD,ANNUAL,27769.20,0,US East 2
