vendor,service_name,UPPER(sku),os_type,currency,billing_type,unit_price,reservation_term,azure_region
Azure,Virtual Machines,E16-8S_V4,Linux,CNY,ANNUAL,61921.75248,,CN EAST 2
Azure,Virtual Machines,E16-8S_V4,Linux,CNY,ANNUAL,61921.75248,,CN NORTH 2
Azure,Virtual Machines,E16-8S_V4,Linux,CNY,ANNUAL,17985.9996,1,CN EAST 2
Azure,Virtual Machines,E16-8S_V4,Linux,CNY,ANNUAL,17985.9996,1,CN NORTH 2
Azure,Virtual Machines,E16-8S_V4,Linux,CNY,ANNUAL,10332.9996,3,CN EAST 2
Azure,Virtual Machines,E16-8S_V4,Linux,CNY,ANNUAL,10332.9996,3,CN NORTH 2
Azure,Virtual Machines,E16-8S_V4,Windows,CNY,ANNUAL,98089.5258,,CN EAST 2
Azure,Virtual Machines,E16-8S_V4,Windows,CNY,ANNUAL,98089.5258,,CN NORTH 2
Azure,Virtual Machines,E16-8S_V4,Windows,CNY,ANNUAL,62124,1,CN EAST 2
Azure,Virtual Machines,E16-8S_V4,Windows,CNY,ANNUAL,62124,1,CN NORTH 2
Azure,Virtual Machines,E16-8S_V4,Windows,CNY,ANNUAL,54471.6672,3,CN EAST 2
Azure,Virtual Machines,E16-8S_V4,Windows,CNY,ANNUAL,54471.6672,3,CN NORTH 2
Azure,Virtual Machines,E16_V3,Linux,CNY,ANNUAL,61886.6892,,CN EAST 2
Azure,Virtual Machines,E16_V3,Linux,CNY,ANNUAL,61886.6892,,CN NORTH 2
Azure,Virtual Machines,E16_V3,Windows,CNY,ANNUAL,100631.6136,,CN EAST 2
Azure,Virtual Machines,E16_V3,Windows,CNY,ANNUAL,100631.6136,,CN NORTH 2
Azure,Virtual Machines,E16_V4,Linux,CNY,ANNUAL,61921.75248,,CN EAST 2
Azure,Virtual Machines,E16_V4,Linux,CNY,ANNUAL,61921.75248,,CN NORTH 2
Azure,Virtual Machines,E16_V4,Linux,CNY,ANNUAL,17985.996,1,CN EAST 2
Azure,Virtual Machines,E16_V4,Linux,CNY,ANNUAL,17985.996,1,CN NORTH 2
Azure,Virtual Machines,E16_V4,Linux,CNY,ANNUAL,10332.996,3,CN EAST 2
Azure,Virtual Machines,E16_V4,Linux,CNY,ANNUAL,10332.996,3,CN NORTH 2
Azure,Virtual Machines,E16_V4,Windows,CNY,ANNUAL,106066.422,,CN EAST 2
Azure,Virtual Machines,E16_V4,Windows,CNY,ANNUAL,106066.422,,CN NORTH 2
Azure,Virtual Machines,E16_V4,Windows,CNY,ANNUAL,62124,1,CN EAST 2
Azure,Virtual Machines,E16_V4,Windows,CNY,ANNUAL,62124,1,CN NORTH 2
Azure,Virtual Machines,E16_V4,Windows,CNY,ANNUAL,54471.6672,3,CN EAST 2
Azure,Virtual Machines,E16_V4,Windows,CNY,ANNUAL,54471.6672,3,CN NORTH 2
Azure,Virtual Machines,E16D_V4,Linux,CNY,ANNUAL,72405.6732,,CN EAST 2
Azure,Virtual Machines,E16D_V4,Linux,CNY,ANNUAL,72405.6732,,CN NORTH 2
Azure,Virtual Machines,E16D_V4,Linux,CNY,ANNUAL,22110.996,1,CN EAST 2
Azure,Virtual Machines,E16D_V4,Linux,CNY,ANNUAL,22110.996,1,CN NORTH 2
Azure,Virtual Machines,E16D_V4,Linux,CNY,ANNUAL,12567.672,3,CN EAST 2
Azure,Virtual Machines,E16D_V4,Linux,CNY,ANNUAL,12567.672,3,CN NORTH 2
Azure,Virtual Machines,E16D_V4,Windows,CNY,ANNUAL,108696.168,,CN EAST 2
Azure,Virtual Machines,E16D_V4,Windows,CNY,ANNUAL,108696.168,,CN NORTH 2
Azure,Virtual Machines,E16D_V4,Windows,CNY,ANNUAL,66249.9996,1,CN EAST 2
Azure,Virtual Machines,E16D_V4,Windows,CNY,ANNUAL,66249.9996,1,CN NORTH 2
Azure,Virtual Machines,E16D_V4,Windows,CNY,ANNUAL,56706.3336,3,CN EAST 2
Azure,Virtual Machines,E16D_V4,Windows,CNY,ANNUAL,56706.3336,3,CN NORTH 2
Azure,Virtual Machines,E16DS_V4,Linux,CNY,ANNUAL,72405.6732,,CN EAST 2
Azure,Virtual Machines,E16DS_V4,Linux,CNY,ANNUAL,72405.6732,,CN NORTH 2
Azure,Virtual Machines,E16DS_V4,Linux,CNY,ANNUAL,22110.996,1,CN EAST 2
Azure,Virtual Machines,E16DS_V4,Linux,CNY,ANNUAL,22110.996,1,CN NORTH 2
Azure,Virtual Machines,E16DS_V4,Linux,CNY,ANNUAL,12567.672,3,CN EAST 2
Azure,Virtual Machines,E16DS_V4,Linux,CNY,ANNUAL,12567.672,3,CN NORTH 2
Azure,Virtual Machines,E16DS_V4,Windows,CNY,ANNUAL,108696.168,,CN EAST 2
Azure,Virtual Machines,E16DS_V4,Windows,CNY,ANNUAL,108696.168,,CN NORTH 2
Azure,Virtual Machines,E16DS_V4,Windows,CNY,ANNUAL,66249.9996,1,CN EAST 2
Azure,Virtual Machines,E16DS_V4,Windows,CNY,ANNUAL,66249.9996,1,CN NORTH 2
Azure,Virtual Machines,E16DS_V4,Windows,CNY,ANNUAL,56706.3336,3,CN EAST 2
Azure,Virtual Machines,E16DS_V4,Windows,CNY,ANNUAL,56706.3336,3,CN NORTH 2
Azure,Virtual Machines,E16S_V3,Linux,CNY,ANNUAL,61886.6892,,CN EAST 2
Azure,Virtual Machines,E16S_V3,Linux,CNY,ANNUAL,61886.6892,,CN NORTH 2
Azure,Virtual Machines,E16S_V3,Linux,CNY,ANNUAL,18330.84,1,CN EAST 2
Azure,Virtual Machines,E16S_V3,Linux,CNY,ANNUAL,18330.84,1,CN NORTH 2
Azure,Virtual Machines,E16S_V3,Windows,CNY,ANNUAL,100631.6136,,CN EAST 2
Azure,Virtual Machines,E16S_V3,Windows,CNY,ANNUAL,100631.6136,,CN NORTH 2
Azure,Virtual Machines,E16S_V3,Windows,CNY,ANNUAL,54070.92,1,CN EAST 2
Azure,Virtual Machines,E16S_V3,Windows,CNY,ANNUAL,54070.92,1,CN NORTH 2
Azure,Virtual Machines,E16S_V4,Linux,CNY,ANNUAL,61921.75248,,CN EAST 2
Azure,Virtual Machines,E16S_V4,Linux,CNY,ANNUAL,61921.75248,,CN NORTH 2
Azure,Virtual Machines,E16S_V4,Linux,CNY,ANNUAL,17985.996,1,CN EAST 2
Azure,Virtual Machines,E16S_V4,Linux,CNY,ANNUAL,17985.996,1,CN NORTH 2
Azure,Virtual Machines,E16S_V4,Linux,CNY,ANNUAL,10332.996,3,CN EAST 2
Azure,Virtual Machines,E16S_V4,Linux,CNY,ANNUAL,10332.996,3,CN NORTH 2
Azure,Virtual Machines,E16S_V4,Windows,CNY,ANNUAL,98089.5258,,CN EAST 2
Azure,Virtual Machines,E16S_V4,Windows,CNY,ANNUAL,98089.5258,,CN NORTH 2
Azure,Virtual Machines,E16S_V4,Windows,CNY,ANNUAL,62124,1,CN EAST 2
Azure,Virtual Machines,E16S_V4,Windows,CNY,ANNUAL,62124,1,CN NORTH 2
Azure,Virtual Machines,E16S_V4,Windows,CNY,ANNUAL,54471.6672,3,CN EAST 2
Azure,Virtual Machines,E16S_V4,Windows,CNY,ANNUAL,54471.6672,3,CN NORTH 2
Azure,Virtual Machines,E20_V3,Linux,CNY,ANNUAL,77402.1906,,CN EAST 2
Azure,Virtual Machines,E20_V3,Linux,CNY,ANNUAL,77402.1906,,CN NORTH 2
Azure,Virtual Machines,E20_V3,Windows,CNY,ANNUAL,125789.517,,CN EAST 2
Azure,Virtual Machines,E20_V3,Windows,CNY,ANNUAL,125789.517,,CN NORTH 2
Azure,Virtual Machines,E20_V4,Linux,CNY,ANNUAL,77402.1906,,CN EAST 2
Azure,Virtual Machines,E20_V4,Linux,CNY,ANNUAL,77402.1906,,CN NORTH 2
Azure,Virtual Machines,E20_V4,Linux,CNY,ANNUAL,22482.492,1,CN EAST 2
Azure,Virtual Machines,E20_V4,Linux,CNY,ANNUAL,22482.492,1,CN NORTH 2
Azure,Virtual Machines,E20_V4,Linux,CNY,ANNUAL,12916.248,3,CN EAST 2
Azure,Virtual Machines,E20_V4,Linux,CNY,ANNUAL,12916.248,3,CN NORTH 2
Azure,Virtual Machines,E20_V4,Windows,CNY,ANNUAL,132539.1984,,CN EAST 2
Azure,Virtual Machines,E20_V4,Windows,CNY,ANNUAL,132539.1984,,CN NORTH 2
Azure,Virtual Machines,E20_V4,Windows,CNY,ANNUAL,77655,1,CN EAST 2
Azure,Virtual Machines,E20_V4,Windows,CNY,ANNUAL,77655,1,CN NORTH 2
Azure,Virtual Machines,E20_V4,Windows,CNY,ANNUAL,68089.584,3,CN EAST 2
Azure,Virtual Machines,E20_V4,Windows,CNY,ANNUAL,68089.584,3,CN NORTH 2
Azure,Virtual Machines,E20D_V4,Linux,CNY,ANNUAL,90550.9206,,CN EAST 2
Azure,Virtual Machines,E20D_V4,Linux,CNY,ANNUAL,90550.9206,,CN NORTH 2
Azure,Virtual Machines,E20D_V4,Linux,CNY,ANNUAL,27638.748,1,CN EAST 2
Azure,Virtual Machines,E20D_V4,Linux,CNY,ANNUAL,27638.748,1,CN NORTH 2
Azure,Virtual Machines,E20D_V4,Linux,CNY,ANNUAL,15709.596,3,CN EAST 2
Azure,Virtual Machines,E20D_V4,Linux,CNY,ANNUAL,15709.596,3,CN NORTH 2
Azure,Virtual Machines,E20D_V4,Windows,CNY,ANNUAL,135870.21,,CN EAST 2
Azure,Virtual Machines,E20D_V4,Windows,CNY,ANNUAL,135870.21,,CN NORTH 2
Azure,Virtual Machines,E20D_V4,Windows,CNY,ANNUAL,82812.504,1,CN EAST 2
Azure,Virtual Machines,E20D_V4,Windows,CNY,ANNUAL,82812.504,1,CN NORTH 2
Azure,Virtual Machines,E20D_V4,Windows,CNY,ANNUAL,70882.92,3,CN EAST 2
Azure,Virtual Machines,E20D_V4,Windows,CNY,ANNUAL,70882.92,3,CN NORTH 2
Azure,Virtual Machines,E20DS_V4,Linux,CNY,ANNUAL,90550.9206,,CN EAST 2
Azure,Virtual Machines,E20DS_V4,Linux,CNY,ANNUAL,90550.9206,,CN NORTH 2
Azure,Virtual Machines,E20DS_V4,Linux,CNY,ANNUAL,27638.748,1,CN EAST 2
Azure,Virtual Machines,E20DS_V4,Linux,CNY,ANNUAL,27638.748,1,CN NORTH 2
Azure,Virtual Machines,E20DS_V4,Linux,CNY,ANNUAL,15709.596,3,CN EAST 2
Azure,Virtual Machines,E20DS_V4,Linux,CNY,ANNUAL,15709.596,3,CN NORTH 2
Azure,Virtual Machines,E20DS_V4,Windows,CNY,ANNUAL,135870.21,,CN EAST 2
Azure,Virtual Machines,E20DS_V4,Windows,CNY,ANNUAL,135870.21,,CN NORTH 2
Azure,Virtual Machines,E20DS_V4,Windows,CNY,ANNUAL,82812.504,1,CN EAST 2
Azure,Virtual Machines,E20DS_V4,Windows,CNY,ANNUAL,82812.504,1,CN NORTH 2
Azure,Virtual Machines,E20DS_V4,Windows,CNY,ANNUAL,70882.92,3,CN EAST 2
Azure,Virtual Machines,E20DS_V4,Windows,CNY,ANNUAL,70882.92,3,CN NORTH 2
Azure,Virtual Machines,E20S_V3,Linux,CNY,ANNUAL,77402.1906,,CN EAST 2
Azure,Virtual Machines,E20S_V3,Linux,CNY,ANNUAL,77402.1906,,CN NORTH 2
Azure,Virtual Machines,E20S_V3,Linux,CNY,ANNUAL,22911.12,1,CN EAST 2
Azure,Virtual Machines,E20S_V3,Linux,CNY,ANNUAL,22911.12,1,CN NORTH 2
Azure,Virtual Machines,E20S_V3,Windows,CNY,ANNUAL,125789.517,,CN EAST 2
Azure,Virtual Machines,E20S_V3,Windows,CNY,ANNUAL,125789.517,,CN NORTH 2
Azure,Virtual Machines,E20S_V3,Windows,CNY,ANNUAL,63563.76,1,CN EAST 2
Azure,Virtual Machines,E20S_V3,Windows,CNY,ANNUAL,63563.76,1,CN NORTH 2
Azure,Virtual Machines,E20S_V4,Linux,CNY,ANNUAL,77402.1906,,CN EAST 2
Azure,Virtual Machines,E20S_V4,Linux,CNY,ANNUAL,77402.1906,,CN NORTH 2
Azure,Virtual Machines,E20S_V4,Linux,CNY,ANNUAL,22482.492,1,CN EAST 2
Azure,Virtual Machines,E20S_V4,Linux,CNY,ANNUAL,22482.492,1,CN NORTH 2
Azure,Virtual Machines,E20S_V4,Linux,CNY,ANNUAL,12916.248,3,CN EAST 2
Azure,Virtual Machines,E20S_V4,Linux,CNY,ANNUAL,12916.248,3,CN NORTH 2
Azure,Virtual Machines,E20S_V4,Windows,CNY,ANNUAL,122633.8218,,CN EAST 2
Azure,Virtual Machines,E20S_V4,Windows,CNY,ANNUAL,122633.8218,,CN NORTH 2
Azure,Virtual Machines,E20S_V4,Windows,CNY,ANNUAL,77655,1,CN EAST 2
Azure,Virtual Machines,E20S_V4,Windows,CNY,ANNUAL,77655,1,CN NORTH 2
Azure,Virtual Machines,E20S_V4,Windows,CNY,ANNUAL,68089.584,3,CN EAST 2
Azure,Virtual Machines,E20S_V4,Windows,CNY,ANNUAL,68089.584,3,CN NORTH 2
Azure,Virtual Machines,E2_V3,Linux,CNY,ANNUAL,7713.9216,,CN EAST 2
Azure,Virtual Machines,E2_V3,Linux,CNY,ANNUAL,7713.9216,,CN NORTH 2
Azure,Virtual Machines,E2_V3,Windows,CNY,ANNUAL,12535.1226,,CN EAST 2
Azure,Virtual Machines,E2_V3,Windows,CNY,ANNUAL,12535.1226,,CN NORTH 2
Azure,Virtual Machines,E2_V4,Linux,CNY,ANNUAL,7740.21906,,CN EAST 2
Azure,Virtual Machines,E2_V4,Linux,CNY,ANNUAL,7740.21906,,CN NORTH 2
Azure,Virtual Machines,E2_V4,Linux,CNY,ANNUAL,2247.996,1,CN EAST 2
Azure,Virtual Machines,E2_V4,Linux,CNY,ANNUAL,2247.996,1,CN NORTH 2
Azure,Virtual Machines,E2_V4,Linux,CNY,ANNUAL,1291.668,3,CN EAST 2
Azure,Virtual Machines,E2_V4,Linux,CNY,ANNUAL,1291.668,3,CN NORTH 2
Azure,Virtual Machines,E2_V4,Windows,CNY,ANNUAL,13253.91984,,CN EAST 2
Azure,Virtual Machines,E2_V4,Windows,CNY,ANNUAL,13253.91984,,CN NORTH 2
Azure,Virtual Machines,E2_V4,Windows,CNY,ANNUAL,7766.0004,1,CN EAST 2
Azure,Virtual Machines,E2_V4,Windows,CNY,ANNUAL,7766.0004,1,CN NORTH 2
Azure,Virtual Machines,E2_V4,Windows,CNY,ANNUAL,6809.0004,3,CN EAST 2
Azure,Virtual Machines,E2_V4,Windows,CNY,ANNUAL,6809.0004,3,CN NORTH 2
Azure,Virtual Machines,E2D_V4,Linux,CNY,ANNUAL,9072.6237,,CN EAST 2
Azure,Virtual Machines,E2D_V4,Linux,CNY,ANNUAL,9072.6237,,CN NORTH 2
Azure,Virtual Machines,E2D_V4,Linux,CNY,ANNUAL,2763.996,1,CN EAST 2
Azure,Virtual Machines,E2D_V4,Linux,CNY,ANNUAL,2763.996,1,CN NORTH 2
Azure,Virtual Machines,E2D_V4,Linux,CNY,ANNUAL,1571.004,3,CN EAST 2
Azure,Virtual Machines,E2D_V4,Linux,CNY,ANNUAL,1571.004,3,CN NORTH 2
Azure,Virtual Machines,E2D_V4,Windows,CNY,ANNUAL,13587.021,,CN EAST 2
Azure,Virtual Machines,E2D_V4,Windows,CNY,ANNUAL,13587.021,,CN NORTH 2
Azure,Virtual Machines,E2D_V4,Windows,CNY,ANNUAL,8280.9996,1,CN EAST 2
Azure,Virtual Machines,E2D_V4,Windows,CNY,ANNUAL,8280.9996,1,CN NORTH 2
Azure,Virtual Machines,E2D_V4,Windows,CNY,ANNUAL,7088.3328,3,CN EAST 2
Azure,Virtual Machines,E2D_V4,Windows,CNY,ANNUAL,7088.3328,3,CN NORTH 2
Azure,Virtual Machines,E2DS_V4,Linux,CNY,ANNUAL,9072.6237,,CN EAST 2
Azure,Virtual Machines,E2DS_V4,Linux,CNY,ANNUAL,9072.6237,,CN NORTH 2
Azure,Virtual Machines,E2DS_V4,Linux,CNY,ANNUAL,2763.996,1,CN EAST 2
Azure,Virtual Machines,E2DS_V4,Linux,CNY,ANNUAL,2763.996,1,CN NORTH 2
Azure,Virtual Machines,E2DS_V4,Linux,CNY,ANNUAL,1571.004,3,CN EAST 2
Azure,Virtual Machines,E2DS_V4,Linux,CNY,ANNUAL,1571.004,3,CN NORTH 2
Azure,Virtual Machines,E2DS_V4,Windows,CNY,ANNUAL,13587.021,,CN EAST 2
Azure,Virtual Machines,E2DS_V4,Windows,CNY,ANNUAL,13587.021,,CN NORTH 2
Azure,Virtual Machines,E2DS_V4,Windows,CNY,ANNUAL,8280.9996,1,CN EAST 2
Azure,Virtual Machines,E2DS_V4,Windows,CNY,ANNUAL,8280.9996,1,CN NORTH 2
Azure,Virtual Machines,E2DS_V4,Windows,CNY,ANNUAL,7088.3328,3,CN EAST 2
Azure,Virtual Machines,E2DS_V4,Windows,CNY,ANNUAL,7088.3328,3,CN NORTH 2
Azure,Virtual Machines,E2S_V3,Linux,CNY,ANNUAL,7713.9216,,CN EAST 2
Azure,Virtual Machines,E2S_V3,Linux,CNY,ANNUAL,7713.9216,,CN NORTH 2
Azure,Virtual Machines,E2S_V3,Linux,CNY,ANNUAL,2291.04,1,CN EAST 2
Azure,Virtual Machines,E2S_V3,Linux,CNY,ANNUAL,2291.04,1,CN NORTH 2
Azure,Virtual Machines,E2S_V3,Windows,CNY,ANNUAL,12535.1226,,CN EAST 2
Azure,Virtual Machines,E2S_V3,Windows,CNY,ANNUAL,12535.1226,,CN NORTH 2
Azure,Virtual Machines,E2S_V3,Windows,CNY,ANNUAL,6737.76,1,CN EAST 2
Azure,Virtual Machines,E2S_V3,Windows,CNY,ANNUAL,6737.76,1,CN NORTH 2
Azure,Virtual Machines,E2S_V4,Linux,CNY,ANNUAL,7740.21906,,CN EAST 2
Azure,Virtual Machines,E2S_V4,Linux,CNY,ANNUAL,7740.21906,,CN NORTH 2
Azure,Virtual Machines,E2S_V4,Linux,CNY,ANNUAL,2247.996,1,CN EAST 2
Azure,Virtual Machines,E2S_V4,Linux,CNY,ANNUAL,2247.996,1,CN NORTH 2
Azure,Virtual Machines,E2S_V4,Linux,CNY,ANNUAL,1291.668,3,CN EAST 2
Azure,Virtual Machines,E2S_V4,Linux,CNY,ANNUAL,1291.668,3,CN NORTH 2
Azure,Virtual Machines,E2S_V4,Windows,CNY,ANNUAL,12254.61636,,CN EAST 2
Azure,Virtual Machines,E2S_V4,Windows,CNY,ANNUAL,12254.61636,,CN NORTH 2
Azure,Virtual Machines,E2S_V4,Windows,CNY,ANNUAL,7766.0004,1,CN EAST 2
Azure,Virtual Machines,E2S_V4,Windows,CNY,ANNUAL,7766.0004,1,CN NORTH 2
Azure,Virtual Machines,E2S_V4,Windows,CNY,ANNUAL,6809.0004,3,CN EAST 2
Azure,Virtual Machines,E2S_V4,Windows,CNY,ANNUAL,6809.0004,3,CN NORTH 2
Azure,Virtual Machines,E32-16DS_V4,Linux,CNY,ANNUAL,144899.0046,,CN EAST 2
Azure,Virtual Machines,E32-16DS_V4,Linux,CNY,ANNUAL,144899.0046,,CN NORTH 2
Azure,Virtual Machines,E32-16DS_V4,Windows,CNY,ANNUAL,217392.336,,CN EAST 2
Azure,Virtual Machines,E32-16DS_V4,Windows,CNY,ANNUAL,217392.336,,CN NORTH 2
Azure,Virtual Machines,E32-16S_V4,Linux,CNY,ANNUAL,123773.3784,,CN EAST 2
Azure,Virtual Machines,E32-16S_V4,Linux,CNY,ANNUAL,123773.3784,,CN NORTH 2
Azure,Virtual Machines,E32-16S_V4,Linux,CNY,ANNUAL,35972.0004,1,CN EAST 2
Azure,Virtual Machines,E32-16S_V4,Linux,CNY,ANNUAL,35972.0004,1,CN NORTH 2
Azure,Virtual Machines,E32-16S_V4,Linux,CNY,ANNUAL,20666.0004,3,CN EAST 2
Azure,Virtual Machines,E32-16S_V4,Linux,CNY,ANNUAL,20666.0004,3,CN NORTH 2
Azure,Virtual Machines,E32-16S_V4,Windows,CNY,ANNUAL,196266.7098,,CN EAST 2
Azure,Virtual Machines,E32-16S_V4,Windows,CNY,ANNUAL,196266.7098,,CN NORTH 2
Azure,Virtual Machines,E32-16S_V4,Windows,CNY,ANNUAL,124248.9996,1,CN EAST 2
Azure,Virtual Machines,E32-16S_V4,Windows,CNY,ANNUAL,124248.9996,1,CN NORTH 2
Azure,Virtual Machines,E32-16S_V4,Windows,CNY,ANNUAL,108943.3332,3,CN EAST 2
Azure,Virtual Machines,E32-16S_V4,Windows,CNY,ANNUAL,108943.3332,3,CN NORTH 2
Azure,Virtual Machines,E32-8DS_V4,Linux,CNY,ANNUAL,144899.0046,,CN EAST 2
Azure,Virtual Machines,E32-8DS_V4,Linux,CNY,ANNUAL,144899.0046,,CN NORTH 2
Azure,Virtual Machines,E32-8DS_V4,Windows,CNY,ANNUAL,217392.336,,CN EAST 2
Azure,Virtual Machines,E32-8DS_V4,Windows,CNY,ANNUAL,217392.336,,CN NORTH 2
Azure,Virtual Machines,E32-8S_V4,Linux,CNY,ANNUAL,123773.3784,,CN EAST 2
Azure,Virtual Machines,E32-8S_V4,Linux,CNY,ANNUAL,123773.3784,,CN NORTH 2
Azure,Virtual Machines,E32-8S_V4,Linux,CNY,ANNUAL,35972.0004,1,CN EAST 2
Azure,Virtual Machines,E32-8S_V4,Linux,CNY,ANNUAL,35972.0004,1,CN NORTH 2
Azure,Virtual Machines,E32-8S_V4,Linux,CNY,ANNUAL,20666.0004,3,CN EAST 2
Azure,Virtual Machines,E32-8S_V4,Linux,CNY,ANNUAL,20666.0004,3,CN NORTH 2
Azure,Virtual Machines,E32-8S_V4,Windows,CNY,ANNUAL,196266.7098,,CN EAST 2
Azure,Virtual Machines,E32-8S_V4,Windows,CNY,ANNUAL,196266.7098,,CN NORTH 2
Azure,Virtual Machines,E32-8S_V4,Windows,CNY,ANNUAL,124248.9996,1,CN EAST 2
Azure,Virtual Machines,E32-8S_V4,Windows,CNY,ANNUAL,124248.9996,1,CN NORTH 2
Azure,Virtual Machines,E32-8S_V4,Windows,CNY,ANNUAL,108943.3332,3,CN EAST 2
Azure,Virtual Machines,E32-8S_V4,Windows,CNY,ANNUAL,108943.3332,3,CN NORTH 2
Azure,Virtual Machines,E32_V3,Linux,CNY,ANNUAL,123861.0366,,CN EAST 2
Azure,Virtual Machines,E32_V3,Linux,CNY,ANNUAL,123861.0366,,CN NORTH 2
Azure,Virtual Machines,E32_V3,Windows,CNY,ANNUAL,201263.2272,,CN EAST 2
Azure,Virtual Machines,E32_V3,Windows,CNY,ANNUAL,201263.2272,,CN NORTH 2
Azure,Virtual Machines,E32_V4,Linux,CNY,ANNUAL,123773.3784,,CN EAST 2
Azure,Virtual Machines,E32_V4,Linux,CNY,ANNUAL,123773.3784,,CN NORTH 2
Azure,Virtual Machines,E32_V4,Linux,CNY,ANNUAL,35972.004,1,CN EAST 2
Azure,Virtual Machines,E32_V4,Linux,CNY,ANNUAL,35972.004,1,CN NORTH 2
Azure,Virtual Machines,E32_V4,Linux,CNY,ANNUAL,20666.004,3,CN EAST 2
Azure,Virtual Machines,E32_V4,Linux,CNY,ANNUAL,20666.004,3,CN NORTH 2
Azure,Virtual Machines,E32_V4,Windows,CNY,ANNUAL,212132.844,,CN EAST 2
Azure,Virtual Machines,E32_V4,Windows,CNY,ANNUAL,212132.844,,CN NORTH 2
Azure,Virtual Machines,E32_V4,Windows,CNY,ANNUAL,124248.9996,1,CN EAST 2
Azure,Virtual Machines,E32_V4,Windows,CNY,ANNUAL,124248.9996,1,CN NORTH 2
Azure,Virtual Machines,E32_V4,Windows,CNY,ANNUAL,108943.3332,3,CN EAST 2
Azure,Virtual Machines,E32_V4,Windows,CNY,ANNUAL,108943.3332,3,CN NORTH 2
Azure,Virtual Machines,E32D_V4,Linux,CNY,ANNUAL,144899.0046,,CN EAST 2
Azure,Virtual Machines,E32D_V4,Linux,CNY,ANNUAL,144899.0046,,CN NORTH 2
Azure,Virtual Machines,E32D_V4,Linux,CNY,ANNUAL,44223,1,CN EAST 2
Azure,Virtual Machines,E32D_V4,Linux,CNY,ANNUAL,44223,1,CN NORTH 2
Azure,Virtual Machines,E32D_V4,Linux,CNY,ANNUAL,25135.668,3,CN EAST 2
Azure,Virtual Machines,E32D_V4,Linux,CNY,ANNUAL,25135.668,3,CN NORTH 2
Azure,Virtual Machines,E32D_V4,Windows,CNY,ANNUAL,217392.336,,CN EAST 2
Azure,Virtual Machines,E32D_V4,Windows,CNY,ANNUAL,217392.336,,CN NORTH 2
Azure,Virtual Machines,E32D_V4,Windows,CNY,ANNUAL,132500.0004,1,CN EAST 2
Azure,Virtual Machines,E32D_V4,Windows,CNY,ANNUAL,132500.0004,1,CN NORTH 2
Azure,Virtual Machines,E32D_V4,Windows,CNY,ANNUAL,113412.9996,3,CN EAST 2
Azure,Virtual Machines,E32D_V4,Windows,CNY,ANNUAL,113412.9996,3,CN NORTH 2
Azure,Virtual Machines,E32DS_V4,Linux,CNY,ANNUAL,144899.0046,,CN EAST 2
Azure,Virtual Machines,E32DS_V4,Linux,CNY,ANNUAL,144899.0046,,CN NORTH 2
Azure,Virtual Machines,E32DS_V4,Linux,CNY,ANNUAL,44223,1,CN EAST 2
Azure,Virtual Machines,E32DS_V4,Linux,CNY,ANNUAL,44223,1,CN NORTH 2
Azure,Virtual Machines,E32DS_V4,Linux,CNY,ANNUAL,25135.668,3,CN EAST 2
Azure,Virtual Machines,E32DS_V4,Linux,CNY,ANNUAL,25135.668,3,CN NORTH 2
Azure,Virtual Machines,E32DS_V4,Windows,CNY,ANNUAL,217392.336,,CN EAST 2
Azure,Virtual Machines,E32DS_V4,Windows,CNY,ANNUAL,217392.336,,CN NORTH 2
Azure,Virtual Machines,E32DS_V4,Windows,CNY,ANNUAL,132500.0004,1,CN EAST 2
Azure,Virtual Machines,E32DS_V4,Windows,CNY,ANNUAL,132500.0004,1,CN NORTH 2
Azure,Virtual Machines,E32DS_V4,Windows,CNY,ANNUAL,113412.9996,3,CN EAST 2
Azure,Virtual Machines,E32DS_V4,Windows,CNY,ANNUAL,113412.9996,3,CN NORTH 2
Azure,Virtual Machines,E32S_V3,Linux,CNY,ANNUAL,123861.0366,,CN EAST 2
Azure,Virtual Machines,E32S_V3,Linux,CNY,ANNUAL,123861.0366,,CN NORTH 2
Azure,Virtual Machines,E32S_V3,Linux,CNY,ANNUAL,36610.32,1,CN EAST 2
Azure,Virtual Machines,E32S_V3,Linux,CNY,ANNUAL,36610.32,1,CN NORTH 2
Azure,Virtual Machines,E32S_V3,Windows,CNY,ANNUAL,201263.2272,,CN EAST 2
Azure,Virtual Machines,E32S_V3,Windows,CNY,ANNUAL,201263.2272,,CN NORTH 2
Azure,Virtual Machines,E32S_V3,Windows,CNY,ANNUAL,108057.72,1,CN EAST 2
Azure,Virtual Machines,E32S_V3,Windows,CNY,ANNUAL,108057.72,1,CN NORTH 2
Azure,Virtual Machines,E32S_V4,Linux,CNY,ANNUAL,123773.3784,,CN EAST 2
Azure,Virtual Machines,E32S_V4,Linux,CNY,ANNUAL,123773.3784,,CN NORTH 2
Azure,Virtual Machines,E32S_V4,Linux,CNY,ANNUAL,35972.004,1,CN EAST 2
Azure,Virtual Machines,E32S_V4,Linux,CNY,ANNUAL,35972.004,1,CN NORTH 2
Azure,Virtual Machines,E32S_V4,Linux,CNY,ANNUAL,20666.004,3,CN EAST 2
Azure,Virtual Machines,E32S_V4,Linux,CNY,ANNUAL,20666.004,3,CN NORTH 2
Azure,Virtual Machines,E32S_V4,Windows,CNY,ANNUAL,196266.7098,,CN EAST 2
Azure,Virtual Machines,E32S_V4,Windows,CNY,ANNUAL,196266.7098,,CN NORTH 2
